Unique Process ID,Process ID,Unique Thread ID,Thread ID,Thread Name,Thread Begin Time,Thread End Time,Thread Start Address,Life Time,
1,5048,313,17216,"Unknown","2 130,88","2 134,31",140 723 772 198 448,"3,43",
1,5048,314,18972,"Unknown","2 131,54","2 135,37",140 723 772 198 448,"3,83",
1,5048,315,17364,"Unknown","2 131,97","2 138,63",140 723 772 198 448,"6,66",
1,5048,316,14624,"Unknown","2 133,26","2 138,64",140 723 772 198 448,"5,38",
1,5048,317,5312,"Unknown","2 133,65","2 139,80",140 723 772 198 448,"6,15",
1,5048,318,20096,"Unknown","2 134,03","2 139,03",140 723 772 198 448,"5,00",
1,5048,319,6736,"Unknown","2 134,45","2 140,61",140 723 772 198 448,"6,15",
1,5048,320,3820,"Unknown","2 134,85","2 140,38",140 723 772 198 448,"5,54",
1,5048,321,2132,"Unknown","2 135,23","2 141,82",140 723 772 198 448,"6,59",
1,5048,322,13956,"Unknown","2 135,68","2 142,51",140 723 772 198 448,"6,82",
1,5048,323,17208,"Unknown","2 137,17","2 143,54",140 723 772 198 448,"6,36",
1,5048,324,16900,"Unknown","2 138,78","2 145,02",140 723 772 198 448,"6,24",
1,5048,325,2604,"Unknown","2 139,22","2 145,92",140 723 772 198 448,"6,69",
1,5048,326,4196,"Unknown","2 139,62","2 145,62",140 723 772 198 448,"5,99",
1,5048,327,19328,"Unknown","2 140,05","2 145,33",140 723 772 198 448,"5,28",
1,5048,328,9608,"Unknown","2 140,64","2 147,10",140 723 772 198 448,"6,46",
1,5048,329,9664,"Unknown","2 141,05","2 147,58",140 723 772 198 448,"6,53",
1,5048,330,19344,"Unknown","2 142,00","2 147,96",140 723 772 198 448,"5,96",
1,5048,331,17704,"Unknown","2 142,71","2 149,62",140 723 772 198 448,"6,92",
1,5048,332,15244,"Unknown","2 143,98","2 149,91",140 723 772 198 448,"5,94",
1,5048,333,19040,"Unknown","2 145,19","2 150,71",140 723 772 198 448,"5,53",
1,5048,334,16296,"Unknown","2 145,63","2 150,48",140 723 772 198 448,"4,84",
1,5048,335,14884,"Unknown","2 146,07","2 152,12",140 723 772 198 448,"6,05",
1,5048,336,14212,"Unknown","2 146,63","2 151,66",140 723 772 198 448,"5,02",
1,5048,337,15004,"Unknown","2 197,75","2 203,16",140 723 772 198 448,"5,41",
1,5048,338,13480,"Unknown","2 198,38","2 203,60",140 723 772 198 448,"5,22",
1,5048,339,20140,"Unknown","2 199,19","2 204,16",140 723 772 198 448,"4,97",
1,5048,340,12828,"Unknown","2 199,70","2 205,40",140 723 772 198 448,"5,69",
1,5048,341,1544,"Unknown","2 200,44","2 205,75",140 723 772 198 448,"5,31",
1,5048,342,16160,"Unknown","2 200,86","2 205,89",140 723 772 198 448,"5,03",
1,5048,343,4332,"Unknown","2 201,24","2 206,40",140 723 772 198 448,"5,15",
1,5048,344,16508,"Unknown","2 201,63","2 207,69",140 723 772 198 448,"6,06",
1,5048,345,7584,"Unknown","2 202,01","2 208,18",140 723 772 198 448,"6,18",
1,5048,346,2160,"Unknown","2 203,37","2 209,20",140 723 772 198 448,"5,83",
1,5048,347,16600,"Unknown","2 203,81","2 208,79",140 723 772 198 448,"4,98",
1,5048,348,2852,"Unknown","2 204,27","2 210,53",140 723 772 198 448,"6,26",
1,5048,349,12636,"Unknown","2 205,62","2 211,72",140 723 772 198 448,"6,10",
1,5048,350,7624,"Unknown","2 206,09","2 211,89",140 723 772 198 448,"5,80",
1,5048,351,15484,"Unknown","2 206,59","2 215,43",140 723 772 198 448,"8,84",
1,5048,352,3076,"Unknown","2 207,37","2 212,58",140 723 772 198 448,"5,21",
1,5048,353,16316,"Unknown","2 207,92","2 213,24",140 723 772 198 448,"5,32",
1,5048,354,17908,"Unknown","2 208,37","2 214,82",140 723 772 198 448,"6,45",
1,5048,355,9400,"Unknown","2 208,95","2 214,91",140 723 772 198 448,"5,96",
1,5048,356,18544,"Unknown","2 209,33","2 215,45",140 723 772 198 448,"6,12",
1,5048,357,20452,"Unknown","2 210,73","2 216,88",140 723 772 198 448,"6,15",
1,5048,358,17956,"Unknown","2 211,90","2 218,20",140 723 772 198 448,"6,30",
1,5048,359,16764,"Unknown","2 212,40","2 217,71",140 723 772 198 448,"5,31",
1,5048,360,15956,"Unknown","2 212,82","2 219,96",140 723 772 198 448,"7,14",
1,5048,361,14372,"Unknown","2 215,64","2 220,62",140 723 772 198 448,"4,98",
1,5048,362,6544,"Unknown","2 216,07","2 220,10",140 723 772 198 448,"4,03",
1,5048,363,15632,"Unknown","2 268,22","2 273,03",140 723 772 198 448,"4,81",
1,5048,364,10748,"Unknown","2 268,93","2 272,99",140 723 772 198 448,"4,07",
1,5048,365,8056,"Unknown","2 269,56","2 273,87",140 723 772 198 448,"4,32",
1,5048,366,15516,"Unknown","2 270,07","2 274,40",140 723 772 198 448,"4,33",
1,5048,367,920,"Unknown","2 270,47","2 275,75",140 723 772 198 448,"5,28",
1,5048,368,9920,"Unknown","2 270,85","2 275,64",140 723 772 198 448,"4,79",
1,5048,369,20200,"Unknown","2 271,23","2 276,36",140 723 772 198 448,"5,13",
1,5048,370,3056,"Unknown","2 271,60","2 276,99",140 723 772 198 448,"5,40",
1,5048,371,11428,"Unknown","2 272,02","2 277,80",140 723 772 198 448,"5,78",
1,5048,372,20320,"Unknown","2 273,15","2 280,40",140 723 772 198 448,"7,25",
1,5048,373,14032,"Unknown","2 273,53","2 278,69",140 723 772 198 448,"5,15",
1,5048,374,7208,"Unknown","2 274,05","2 279,69",140 723 772 198 448,"5,64",
1,5048,375,19536,"Unknown","2 274,57","2 280,42",140 723 772 198 448,"5,85",
1,5048,376,16396,"Unknown","2 275,93","2 281,85",140 723 772 198 448,"5,92",
1,5048,377,5408,"Unknown","2 276,30","2 281,64",140 723 772 198 448,"5,34",
1,5048,378,19812,"Unknown","2 276,83","2 282,46",140 723 772 198 448,"5,63",
1,5048,379,19224,"Unknown","2 277,53","2 282,35",140 723 772 198 448,"4,81",
1,5048,380,1844,"Unknown","2 277,98","2 283,54",140 723 772 198 448,"5,56",
1,5048,381,3780,"Unknown","2 278,89","2 284,48",140 723 772 198 448,"5,59",
1,5048,382,17996,"Unknown","2 279,87","2 285,29",140 723 772 198 448,"5,42",
1,5048,383,13556,"Unknown","2 280,55","2 285,89",140 723 772 198 448,"5,34",
1,5048,384,19348,"Unknown","2 280,93","2 286,60",140 723 772 198 448,"5,67",
1,5048,385,3052,"Unknown","2 281,82","2 287,05",140 723 772 198 448,"5,23",
1,5048,386,13952,"Unknown","2 282,20","2 287,15",140 723 772 198 448,"4,95",
1,5048,387,6592,"Unknown","2 282,67","2 287,82",140 723 772 198 448,"5,14",
1,5048,388,16004,"Unknown","2 283,04","2 287,99",140 723 772 198 448,"4,95",
1,5048,389,17172,"Unknown","2 283,66","2 288,13",140 723 772 198 448,"4,47",
1,5048,390,6084,"Unknown","2 334,07","2 338,61",140 723 772 198 448,"4,54",
1,5048,391,15900,"Unknown","2 334,76","2 338,61",140 723 772 198 448,"3,85",
1,5048,392,15080,"Unknown","2 335,52","2 339,79",140 723 772 198 448,"4,27",
1,5048,393,18180,"Unknown","2 336,04","2 341,28",140 723 772 198 448,"5,24",
1,5048,394,20408,"Unknown","2 336,46","2 341,54",140 723 772 198 448,"5,08",
1,5048,395,20116,"Unknown","2 336,85","2 342,20",140 723 772 198 448,"5,35",
1,5048,396,14696,"Unknown","2 337,23","2 342,01",140 723 772 198 448,"4,78",
1,5048,397,14552,"Unknown","2 337,65","2 343,39",140 723 772 198 448,"5,74",
1,5048,398,11088,"Unknown","2 338,41","2 344,30",140 723 772 198 448,"5,90",
1,5048,399,15580,"Unknown","2 338,80","2 344,28",140 723 772 198 448,"5,47",
1,5048,400,2012,"Unknown","2 339,20","2 345,47",140 723 772 198 448,"6,27",
1,5048,401,12080,"Unknown","2 339,90","2 345,86",140 723 772 198 448,"5,96",
1,5048,402,17780,"Unknown","2 341,57","2 346,93",140 723 772 198 448,"5,37",
1,5048,403,11496,"Unknown","2 341,97","2 347,40",140 723 772 198 448,"5,43",
1,5048,404,15452,"Unknown","2 342,39","2 348,13",140 723 772 198 448,"5,75",
1,5048,405,6440,"Unknown","2 342,77","2 348,21",140 723 772 198 448,"5,44",
1,5048,406,6460,"Unknown","2 343,55","2 349,14",140 723 772 198 448,"5,59",
1,5048,407,7780,"Unknown","2 344,43","2 349,88",140 723 772 198 448,"5,46",
1,5048,408,2524,"Unknown","2 344,80","2 350,25",140 723 772 198 448,"5,46",
1,5048,409,16780,"Unknown","2 345,58","2 350,28",140 723 772 198 448,"4,70",
1,5048,410,17008,"Unknown","2 346,04","2 352,46",140 723 772 198 448,"6,41",
1,5048,411,5536,"Unknown","2 347,43","2 351,93",140 723 772 198 448,"4,51",
1,5048,412,3568,"Unknown","2 347,75","2 352,83",140 723 772 198 448,"5,07",
1,5048,413,7956,"Unknown","2 348,23","2 353,13",140 723 772 198 448,"4,90",
1,5048,414,15656,"Unknown","2 348,61","2 353,38",140 723 772 198 448,"4,77",
1,5048,415,20236,"Unknown","2 349,32","2 354,86",140 723 772 198 448,"5,55",
1,5048,416,1260,"Unknown","2 350,17","2 353,89",140 723 772 198 448,"3,72",
1,5048,417,18960,"Unknown","2 350,55","2 355,47",140 723 772 198 448,"4,91",
1,5048,418,16468,"Unknown","2 402,58","2 406,53",140 723 772 198 448,"3,95",
1,5048,419,10168,"Unknown","2 403,18","2 406,70",140 723 772 198 448,"3,52",
1,5048,420,19684,"Unknown","2 403,79","2 408,08",140 723 772 198 448,"4,29",
1,5048,421,19804,"Unknown","2 404,31","2 408,89",140 723 772 198 448,"4,58",
1,5048,422,17732,"Unknown","2 404,72","2 409,29",140 723 772 198 448,"4,58",
1,5048,423,3092,"Unknown","2 405,12","2 410,31",140 723 772 198 448,"5,19",
1,5048,424,13920,"Unknown","2 405,51","2 410,42",140 723 772 198 448,"4,90",
1,5048,425,3556,"Unknown","2 405,91","2 411,07",140 723 772 198 448,"5,16",
1,5048,426,20088,"Unknown","2 406,33","2 411,53",140 723 772 198 448,"5,20",
1,5048,427,14240,"Unknown","2 406,84","2 412,40",140 723 772 198 448,"5,56",
1,5048,428,4500,"Unknown","2 407,23","2 413,12",140 723 772 198 448,"5,88",
1,5048,429,9420,"Unknown","2 408,71","2 414,01",140 723 772 198 448,"5,30",
1,5048,430,17224,"Unknown","2 409,19","2 414,24",140 723 772 198 448,"5,05",
1,5048,431,18112,"Unknown","2 409,61","2 415,18",140 723 772 198 448,"5,56",
1,5048,432,17888,"Unknown","2 410,44","2 415,74",140 723 772 198 448,"5,31",
1,5048,433,4948,"Unknown","2 410,82","2 415,64",140 723 772 198 448,"4,82",
1,5048,434,6244,"Unknown","2 411,56","2 416,99",140 723 772 198 448,"5,43",
1,5048,435,4752,"Unknown","2 411,91","2 418,21",140 723 772 198 448,"6,30",
1,5048,436,18648,"Unknown","2 412,77","2 418,09",140 723 772 198 448,"5,32",
1,5048,437,3368,"Unknown","2 413,23","2 419,35",140 723 772 198 448,"6,12",
1,5048,438,16052,"Unknown","2 415,21","2 420,71",140 723 772 198 448,"5,50",
1,5048,439,15104,"Unknown","2 416,39","2 421,37",140 723 772 198 448,"4,99",
1,5048,440,16276,"Unknown","2 416,80","2 422,10",140 723 772 198 448,"5,30",
1,5048,441,13928,"Unknown","2 417,22","2 422,01",140 723 772 198 448,"4,79",
1,5048,442,19356,"Unknown","2 417,62","2 422,22",140 723 772 198 448,"4,60",
1,5048,443,7528,"Unknown","2 418,11","2 422,59",140 723 772 198 448,"4,48",
1,5048,444,16444,"Unknown","2 418,54","2 423,33",140 723 772 198 448,"4,79",
1,5048,445,12420,"Unknown","2 418,98","2 424,16",140 723 772 198 448,"5,18",
1,5048,446,6784,"Unknown","2 419,54","2 424,75",140 723 772 198 448,"5,21",
1,5048,447,20032,"Unknown","2 472,47","2 476,74",140 723 772 198 448,"4,28",
1,5048,448,10008,"Unknown","2 473,09","2 476,45",140 723 772 198 448,"3,35",
1,5048,449,3188,"Unknown","2 473,79","2 477,73",140 723 772 198 448,"3,94",
1,5048,450,3304,"Unknown","2 474,34","2 478,31",140 723 772 198 448,"3,97",
1,5048,451,5668,"Unknown","2 474,77","2 479,81",140 723 772 198 448,"5,04",
1,5048,452,11892,"Unknown","2 475,17","2 479,90",140 723 772 198 448,"4,72",
1,5048,453,19940,"Unknown","2 475,55","2 480,61",140 723 772 198 448,"5,06",
1,5048,454,5968,"Unknown","2 475,98","2 481,32",140 723 772 198 448,"5,34",
1,5048,455,10264,"Unknown","2 476,38","2 481,70",140 723 772 198 448,"5,33",
1,5048,456,12756,"Unknown","2 477,00","2 481,31",140 723 772 198 448,"4,32",
1,5048,457,4260,"Unknown","2 477,39","2 482,06",140 723 772 198 448,"4,68",
1,5048,458,1328,"Unknown","2 477,91","2 483,24",140 723 772 198 448,"5,33",
1,5048,459,18232,"Unknown","2 478,49","2 483,88",140 723 772 198 448,"5,39",
1,5048,460,12536,"Unknown","2 479,92","2 484,69",140 723 772 198 448,"4,77",
1,5048,461,20276,"Unknown","2 480,30","2 485,10",140 723 772 198 448,"4,81",
1,5048,462,14056,"Unknown","2 480,78","2 486,07",140 723 772 198 448,"5,28",
1,5048,463,2588,"Unknown","2 481,44","2 486,80",140 723 772 198 448,"5,36",
1,5048,464,14424,"Unknown","2 481,83","2 486,59",140 723 772 198 448,"4,76",
1,5048,465,16556,"Unknown","2 482,28","2 487,27",140 723 772 198 448,"4,99",
1,5048,466,19592,"Unknown","2 482,66","2 487,68",140 723 772 198 448,"5,02",
1,5048,467,5696,"Unknown","2 483,41","2 489,33",140 723 772 198 448,"5,92",
1,5048,468,140,"Unknown","2 484,69","2 490,41",140 723 772 198 448,"5,72",
1,5048,469,16792,"Unknown","2 485,11","2 490,08",140 723 772 198 448,"4,97",
1,5048,470,20204,"Unknown","2 485,49","2 490,51",140 723 772 198 448,"5,02",
1,5048,471,19480,"Unknown","2 486,24","2 490,75",140 723 772 198 448,"4,50",
1,5048,472,19764,"Unknown","2 486,76","2 491,49",140 723 772 198 448,"4,73",
1,5048,473,11188,"Unknown","2 487,29","2 491,89",140 723 772 198 448,"4,60",
1,5048,474,13144,"Unknown","2 487,84","2 492,31",140 723 772 198 448,"4,47",
1,5048,475,16488,"Unknown","2 488,24","2 492,24",140 723 772 198 448,"4,01",
1,5048,476,17388,"Unknown","2 489,45","2 492,86",140 723 772 198 448,"3,41",
1,5048,477,7676,"Unknown","2 538,93","2 542,71",140 723 772 198 448,"3,77",
1,5048,478,13624,"Unknown","2 539,67","2 543,02",140 723 772 198 448,"3,35",
1,5048,479,19352,"Unknown","2 540,32","2 544,58",140 723 772 198 448,"4,26",
1,5048,480,14084,"Unknown","2 540,85","2 545,00",140 723 772 198 448,"4,15",
1,5048,481,20024,"Unknown","2 541,27","2 546,85",140 723 772 198 448,"5,58",
1,5048,482,12144,"Unknown","2 541,66","2 545,97",140 723 772 198 448,"4,30",
1,5048,483,18568,"Unknown","2 542,06","2 546,49",140 723 772 198 448,"4,42",
1,5048,484,15096,"Unknown","2 542,43","2 546,78",140 723 772 198 448,"4,35",
1,5048,485,20136,"Unknown","2 542,84","2 547,55",140 723 772 198 448,"4,70",
1,5048,486,9360,"Unknown","2 543,31","2 548,69",140 723 772 198 448,"5,38",
1,5048,487,16548,"Unknown","2 543,76","2 549,12",140 723 772 198 448,"5,36",
1,5048,488,13752,"Unknown","2 544,76","2 549,44",140 723 772 198 448,"4,67",
1,5048,489,17032,"Unknown","2 545,17","2 550,74",140 723 772 198 448,"5,57",
1,5048,490,19388,"Unknown","2 546,26","2 550,66",140 723 772 198 448,"4,40",
1,5048,491,5140,"Unknown","2 546,77","2 551,40",140 723 772 198 448,"4,63",
1,5048,492,20152,"Unknown","2 547,23","2 551,54",140 723 772 198 448,"4,31",
1,5048,493,18588,"Unknown","2 547,65","2 552,60",140 723 772 198 448,"4,95",
1,5048,494,16504,"Unknown","2 548,04","2 553,43",140 723 772 198 448,"5,39",
1,5048,495,10940,"Unknown","2 548,87","2 553,20",140 723 772 198 448,"4,33",
1,5048,496,5000,"Unknown","2 549,31","2 553,97",140 723 772 198 448,"4,66",
1,5048,497,376,"Unknown","2 549,72","2 555,06",140 723 772 198 448,"5,33",
1,5048,498,14592,"Unknown","2 550,89","2 555,39",140 723 772 198 448,"4,50",
1,5048,499,16188,"Unknown","2 551,36","2 555,98",140 723 772 198 448,"4,62",
1,5048,500,19748,"Unknown","2 551,75","2 556,66",140 723 772 198 448,"4,91",
1,5048,501,17592,"Unknown","2 552,13","2 556,78",140 723 772 198 448,"4,64",
1,5048,502,13132,"Unknown","2 552,78","2 557,21",140 723 772 198 448,"4,42",
1,5048,503,3248,"Unknown","2 553,58","2 558,57",140 723 772 198 448,"4,99",
1,5048,504,18008,"Unknown","2 553,98","2 557,92",140 723 772 198 448,"3,94",
1,5048,505,16452,"Unknown","2 554,36","2 559,01",140 723 772 198 448,"4,64",
1,5048,506,17988,"Unknown","2 555,24","2 559,94",140 723 772 198 448,"4,70",
1,5048,507,1296,"Unknown","2 555,67","2 559,83",140 723 772 198 448,"4,15",
1,5048,508,1232,"Unknown","2 607,46","2 611,50",140 723 772 198 448,"4,04",
1,5048,509,10040,"Unknown","2 608,20","2 612,03",140 723 772 198 448,"3,83",
1,5048,510,4024,"Unknown","2 609,06","2 612,73",140 723 772 198 448,"3,67",
1,5048,511,9376,"Unknown","2 609,72","2 613,57",140 723 772 198 448,"3,85",
1,5048,512,16184,"Unknown","2 610,11","2 614,34",140 723 772 198 448,"4,23",
1,5048,513,6528,"Unknown","2 610,51","2 615,08",140 723 772 198 448,"4,57",
1,5048,514,13444,"Unknown","2 610,93","2 615,66",140 723 772 198 448,"4,73",
1,5048,515,16472,"Unknown","2 611,29","2 616,36",140 723 772 198 448,"5,06",
1,5048,516,7604,"Unknown","2 611,70","2 615,98",140 723 772 198 448,"4,29",
1,5048,517,11492,"Unknown","2 612,17","2 617,34",140 723 772 198 448,"5,17",
1,5048,518,15948,"Unknown","2 612,90","2 617,45",140 723 772 198 448,"4,55",
1,5048,519,9208,"Unknown","2 613,71","2 619,32",140 723 772 198 448,"5,61",
1,5048,520,2924,"Unknown","2 614,10","2 618,92",140 723 772 198 448,"4,82",
1,5048,521,20368,"Unknown","2 614,54","2 619,81",140 723 772 198 448,"5,27",
1,5048,522,3096,"Unknown","2 615,68","2 620,00",140 723 772 198 448,"4,32",
1,5048,523,2704,"Unknown","2 616,20","2 620,73",140 723 772 198 448,"4,53",
1,5048,524,17936,"Unknown","2 616,59","2 621,11",140 723 772 198 448,"4,52",
1,5048,525,7196,"Unknown","2 617,09","2 621,63",140 723 772 198 448,"4,54",
1,5048,526,18140,"Unknown","2 617,54","2 622,66",140 723 772 198 448,"5,13",
1,5048,527,2752,"Unknown","2 617,92","2 623,76",140 723 772 198 448,"5,84",
1,5048,528,4976,"Unknown","2 619,52","2 623,76",140 723 772 198 448,"4,24",
1,5048,529,17244,"Unknown","2 619,92","2 624,19",140 723 772 198 448,"4,28",
1,5048,530,13872,"Unknown","2 620,29","2 625,08",140 723 772 198 448,"4,79",
1,5048,531,13468,"Unknown","2 620,68","2 625,65",140 723 772 198 448,"4,97",
1,5048,532,5992,"Unknown","2 621,23","2 627,15",140 723 772 198 448,"5,92",
1,5048,533,2744,"Unknown","2 621,95","2 627,58",140 723 772 198 448,"5,63",
1,5048,534,20400,"Unknown","2 623,90","2 627,55",140 723 772 198 448,"3,65",
1,5048,535,17896,"Unknown","2 624,48","2 628,72",140 723 772 198 448,"4,24",
1,5048,536,13744,"Unknown","2 624,92","2 629,06",140 723 772 198 448,"4,14",
1,5048,537,18836,"Unknown","2 625,38","2 629,21",140 723 772 198 448,"3,82",
1,5048,538,7240,"Unknown","2 625,77","2 629,61",140 723 772 198 448,"3,85",
1,5048,539,16816,"Unknown","2 626,14","2 630,18",140 723 772 198 448,"4,04",
1,5048,540,1764,"Unknown","2 677,20","2 681,11",140 723 772 198 448,"3,91",
1,5048,541,2164,"Unknown","2 677,75","2 681,16",140 723 772 198 448,"3,42",
1,5048,542,6948,"Unknown","2 678,55","2 682,50",140 723 772 198 448,"3,94",
1,5048,543,17900,"Unknown","2 679,13","2 683,28",140 723 772 198 448,"4,15",
1,5048,544,3064,"Unknown","2 679,68","2 684,53",140 723 772 198 448,"4,85",
1,5048,545,6832,"Unknown","2 680,11","2 685,16",140 723 772 198 448,"5,05",
