Type,Unique ID,ID,Name,Begin Time,End Time,Life Time,
"Thread",3701,20060,"Unknown","14 329,32","14 342,67","13,35",
"Thread",3702,18820,"Unknown","14 329,85","14 344,54","14,70",
"Thread",3703,9124,"Unknown","14 330,21","14 344,00","13,79",
"Thread",3704,19020,"Unknown","14 330,79","14 352,67","21,87",
"Thread",3705,8780,"Unknown","14 339,19","14 354,10","14,90",
"Thread",3706,17680,"Unknown","14 340,67","14 354,25","13,57",
"Thread",3707,20040,"Unknown","14 341,05","14 355,98","14,93",
"Thread",3708,19760,"Unknown","14 341,43","14 357,45","16,02",
"Thread",3709,8728,"Unknown","14 342,99","14 356,89","13,89",
"Thread",3710,2644,"Unknown","14 343,94","14 357,55","13,61",
"Thread",3711,14364,"Unknown","14 344,37","14 358,84","14,47",
"Thread",3712,18564,"Unknown","14 344,82","14 366,37","21,55",
"Thread",3713,16524,"Unknown","14 352,83","14 369,03","16,20",
"Thread",3714,14744,"Unknown","14 354,41","14 368,14","13,73",
"Thread",3715,9912,"Unknown","14 354,80","14 370,69","15,88",
"Thread",3716,15232,"Unknown","14 356,09","14 370,21","14,12",
"Thread",3717,15808,"Unknown","14 357,05","14 370,47","13,41",
"Thread",3718,14380,"Unknown","14 357,63","14 371,77","14,14",
"Thread",3719,6952,"Unknown","14 357,99","14 372,41","14,42",
"Thread",3720,7748,"Unknown","14 359,00","14 380,28","21,28",
"Thread",3721,19872,"Unknown","14 366,53","14 381,49","14,96",
"Thread",3722,19660,"Unknown","14 368,36","14 384,12","15,76",
"Thread",3723,15068,"Unknown","14 369,19","14 384,33","15,14",
"Thread",3724,19056,"Unknown","14 370,31","14 383,89","13,58",
"Thread",3725,16788,"Unknown","14 370,78","14 385,18","14,41",
"Thread",3726,16152,"Unknown","14 371,13","14 385,33","14,20",
"Thread",3727,7284,"Unknown","14 371,93","14 386,30","14,37",
"Thread",3728,16968,"Unknown","14 372,60","14 393,66","21,06",
"Thread",3729,19404,"Unknown","14 380,58","14 395,18","14,60",
"Thread",3730,17152,"Unknown","14 382,00","14 397,38","15,38",
"Thread",3731,13416,"Unknown","14 384,08","14 397,92","13,84",
"Thread",3732,19200,"Unknown","14 384,48","14 399,69","15,22",
"Thread",3733,16500,"Unknown","14 384,83","14 398,86","14,03",
"Thread",3734,2260,"Unknown","14 385,53","14 401,21","15,68",
"Thread",3735,19412,"Unknown","14 386,07","14 399,85","13,79",
"Thread",3736,9820,"Unknown","14 386,50","14 407,47","20,98",
"Thread",3737,7552,"Unknown","14 394,02","14 408,62","14,60",
"Thread",3738,19904,"Unknown","14 395,39","14 410,70","15,32",
"Thread",3739,9492,"Unknown","14 397,56","14 412,29","14,73",
"Thread",3740,6356,"Unknown","14 398,08","14 412,02","13,94",
"Thread",3741,17180,"Unknown","14 398,95","14 413,10","14,14",
"Thread",3742,17940,"Unknown","14 399,87","14 416,43","16,56",
"Thread",3743,15448,"Unknown","14 400,24","14 414,24","14,00",
"Thread",3744,19828,"Unknown","14 401,67","14 413,58","11,91",
"Thread",3745,13432,"Unknown","14 461,57","14 474,93","13,35",
"Thread",3746,13152,"Unknown","14 462,07","14 475,02","12,94",
"Thread",3747,15388,"Unknown","14 462,67","14 476,01","13,34",
"Thread",3748,19924,"Unknown","14 463,17","14 476,90","13,74",
"Thread",3749,17420,"Unknown","14 463,55","14 477,47","13,91",
"Thread",3750,19160,"Unknown","14 463,95","14 477,12","13,17",
"Thread",3751,16944,"Unknown","14 464,31","14 478,19","13,88",
"Thread",3752,15800,"Unknown","14 464,67","14 479,43","14,76",
"Thread",3753,13932,"Unknown","14 465,11","14 487,97","22,86",
"Thread",3754,16724,"Unknown","14 475,18","14 490,06","14,88",
"Thread",3755,9176,"Unknown","14 475,56","14 490,05","14,49",
"Thread",3756,5044,"Unknown","14 476,12","14 491,18","15,06",
"Thread",3757,15108,"Unknown","14 477,09","14 490,63","13,54",
"Thread",3758,2848,"Unknown","14 477,49","14 492,38","14,90",
"Thread",3759,2652,"Unknown","14 477,85","14 493,73","15,88",
"Thread",3760,8044,"Unknown","14 478,62","14 492,77","14,15",
"Thread",3761,18688,"Unknown","14 479,53","14 509,15","29,62",
"Thread",3762,16628,"Unknown","14 490,08","14 506,62","16,53",
"Thread",3763,12932,"Unknown","14 491,20","14 505,32","14,12",
"Thread",3764,8272,"Unknown","14 491,60","14 508,35","16,75",
"Thread",3765,20436,"Unknown","14 492,52","14 506,30","13,78",
"Thread",3766,18152,"Unknown","14 492,93","14 508,37","15,44",
"Thread",3767,1460,"Unknown","14 493,31","14 508,75","15,44",
"Thread",3768,14544,"Unknown","14 493,83","14 518,47","24,63",
"Thread",3769,10060,"Unknown","14 505,81","14 521,44","15,63",
"Thread",3770,19168,"Unknown","14 506,77","14 520,42","13,65",
"Thread",3771,16128,"Unknown","14 507,22","14 522,30","15,08",
"Thread",3772,11432,"Unknown","14 508,52","14 527,26","18,74",
"Thread",3773,8784,"Unknown","14 508,93","14 522,05","13,12",
"Thread",3774,1004,"Unknown","14 509,39","14 523,29","13,90",
"Thread",3775,8276,"Unknown","14 509,93","14 531,99","22,06",
"Thread",3776,7812,"Unknown","14 517,20","14 532,93","15,72",
"Thread",3777,11500,"Unknown","14 519,58","14 536,17","16,59",
"Thread",3778,2584,"Unknown","14 521,66","14 536,46","14,80",
"Thread",3779,11948,"Unknown","14 522,25","14 535,55","13,29",
"Thread",3780,18240,"Unknown","14 522,71","14 536,24","13,53",
"Thread",3781,18716,"Unknown","14 523,08","14 536,98","13,90",
"Thread",3782,15980,"Unknown","14 523,49","14 540,92","17,43",
"Thread",3783,20468,"Unknown","14 527,44","14 545,18","17,74",
"Thread",3784,16460,"Unknown","14 532,18","14 545,90","13,72",
"Thread",3785,2832,"Unknown","14 533,11","14 548,88","15,77",
"Thread",3786,3544,"Unknown","14 535,74","14 551,33","15,59",
"Thread",3787,13764,"Unknown","14 536,38","14 550,53","14,14",
"Thread",3788,18068,"Unknown","14 537,04","14 550,02","12,98",
"Thread",3789,19048,"Unknown","14 537,38","14 550,91","13,53",
"Thread",3790,1872,"Unknown","14 537,78","14 554,55","16,77",
"Thread",3791,14584,"Unknown","14 541,13","14 558,70","17,57",
"Thread",3792,16744,"Unknown","14 545,76","14 560,29","14,53",
"Thread",3793,19136,"Unknown","14 546,65","14 562,92","16,27",
"Thread",3794,15640,"Unknown","14 549,06","14 564,21","15,15",
"Thread",3795,20240,"Unknown","14 550,20","14 563,38","13,18",
"Thread",3796,17932,"Unknown","14 550,62","14 564,02","13,40",
"Thread",3797,15724,"Unknown","14 551,09","14 564,65","13,56",
"Thread",3798,15836,"Unknown","14 551,76","14 567,48","15,72",
"Thread",3799,11808,"Unknown","14 554,73","14 570,58","15,85",
"Thread",3800,15856,"Unknown","14 558,94","14 573,53","14,59",
"Thread",3801,5596,"Unknown","14 560,61","14 575,12","14,50",
"Thread",3802,10808,"Unknown","14 563,11","14 571,90","8,79",
"Thread",3803,6980,"Unknown","14 620,49","14 633,78","13,29",
"Thread",3804,18988,"Unknown","14 621,04","14 634,01","12,98",
"Thread",3805,15660,"Unknown","14 621,66","14 634,39","12,73",
"Thread",3806,15260,"Unknown","14 622,20","14 636,16","13,96",
"Thread",3807,14112,"Unknown","14 622,56","14 636,14","13,57",
"Thread",3808,5600,"Unknown","14 622,95","14 636,35","13,41",
"Thread",3809,1088,"Unknown","14 623,32","14 636,33","13,01",
"Thread",3810,15852,"Unknown","14 623,69","14 637,75","14,06",
"Thread",3811,12772,"Unknown","14 624,07","14 647,10","23,02",
"Thread",3812,6760,"Unknown","14 633,91","14 647,54","13,63",
"Thread",3813,6288,"Unknown","14 634,41","14 648,45","14,03",
"Thread",3814,500,"Unknown","14 635,50","14 649,04","13,54",
"Thread",3815,16708,"Unknown","14 636,27","14 650,61","14,34",
"Thread",3816,14392,"Unknown","14 636,71","14 651,42","14,71",
"Thread",3817,11888,"Unknown","14 637,08","14 651,56","14,48",
"Thread",3818,4676,"Unknown","14 637,45","14 650,90","13,45",
"Thread",3819,17824,"Unknown","14 638,04","14 660,21","22,17",
"Thread",3820,8348,"Unknown","14 647,39","14 661,04","13,65",
"Thread",3821,19516,"Unknown","14 647,84","14 661,79","13,95",
"Thread",3822,14484,"Unknown","14 648,77","14 662,41","13,63",
"Thread",3823,11160,"Unknown","14 649,21","14 664,39","15,18",
"Thread",3824,14148,"Unknown","14 651,20","14 665,14","13,94",
"Thread",3825,5380,"Unknown","14 651,64","14 665,20","13,56",
"Thread",3826,20080,"Unknown","14 652,01","14 666,37","14,36",
"Thread",3827,1676,"Unknown","14 652,58","14 673,37","20,80",
"Thread",3828,904,"Unknown","14 660,39","14 675,32","14,93",
"Thread",3829,2728,"Unknown","14 661,17","14 674,73","13,56",
"Thread",3830,17160,"Unknown","14 661,97","14 675,58","13,61",
"Thread",3831,7716,"Unknown","14 662,57","14 679,46","16,89",
"Thread",3832,15844,"Unknown","14 664,54","14 678,46","13,92",
"Thread",3833,4148,"Unknown","14 665,29","14 678,71","13,42",
"Thread",3834,15860,"Unknown","14 665,65","14 680,16","14,51",
"Thread",3835,14920,"Unknown","14 666,60","14 686,34","19,74",
"Thread",3836,8708,"Unknown","14 673,63","14 689,30","15,66",
"Thread",3837,13320,"Unknown","14 674,91","14 688,11","13,19",
"Thread",3838,16212,"Unknown","14 675,50","14 689,02","13,52",
"Thread",3839,9348,"Unknown","14 675,90","14 691,31","15,41",
"Thread",3840,6640,"Unknown","14 678,58","14 692,76","14,18",
"Thread",3841,4996,"Unknown","14 679,11","14 692,65","13,54",
"Thread",3842,17764,"Unknown","14 679,63","14 695,10","15,48",
"Thread",3843,16440,"Unknown","14 681,76","14 699,52","17,76",
"Thread",3844,8760,"Unknown","14 687,00","14 701,99","14,99",
"Thread",3845,19776,"Unknown","14 688,33","14 702,56","14,23",
"Thread",3846,13464,"Unknown","14 689,22","14 702,98","13,77",
"Thread",3847,14344,"Unknown","14 689,61","14 705,09","15,48",
"Thread",3848,1488,"Unknown","14 691,51","14 706,46","14,96",
"Thread",3849,7148,"Unknown","14 692,86","14 705,69","12,84",
"Thread",3850,3136,"Unknown","14 693,29","14 708,51","15,22",
"Thread",3851,2344,"Unknown","14 695,27","14 714,12","18,85",
"Thread",3852,6260,"Unknown","14 699,95","14 717,36","17,41",
"Thread",3853,13880,"Unknown","14 702,76","14 716,99","14,24",
"Thread",3854,17216,"Unknown","14 703,99","14 718,35","14,36",
"Thread",3855,18972,"Unknown","14 705,29","14 721,07","15,79",
"Thread",3856,17364,"Unknown","14 705,80","14 719,09","13,29",
"Thread",3857,14624,"Unknown","14 706,67","14 720,61","13,94",
"Thread",3858,5312,"Unknown","14 707,22","14 721,57","14,35",
"Thread",3859,20096,"Unknown","14 708,68","14 726,80","18,12",
"Thread",3860,6736,"Unknown","14 717,16","14 730,17","13,01",
"Thread",3861,3820,"Unknown","14 717,70","14 730,58","12,88",
"Thread",3862,13956,"Unknown","14 776,19","14 789,05","12,87",
"Thread",3863,17208,"Unknown","14 776,78","14 789,12","12,34",
"Thread",3864,16900,"Unknown","14 777,43","14 789,95","12,52",
"Thread",3865,2604,"Unknown","14 777,92","14 791,24","13,32",
"Thread",3866,4196,"Unknown","14 778,29","14 790,89","12,61",
"Thread",3867,19328,"Unknown","14 778,64","14 791,92","13,28",
"Thread",3868,9608,"Unknown","14 778,99","14 791,84","12,85",
"Thread",3869,9664,"Unknown","14 779,40","14 792,73","13,33",
"Thread",3870,19344,"Unknown","14 779,77","14 803,96","24,18",
"Thread",3871,17704,"Unknown","14 789,62","14 802,64","13,01",
"Thread",3872,15244,"Unknown","14 790,06","14 803,51","13,45",
"Thread",3873,19040,"Unknown","14 790,48","14 803,76","13,29",
"Thread",3874,16296,"Unknown","14 791,08","14 803,94","12,86",
"Thread",3875,14884,"Unknown","14 791,60","14 804,31","12,70",
"Thread",3876,14212,"Unknown","14 792,03","14 806,14","14,11",
"Thread",3877,15004,"Unknown","14 792,38","14 805,73","13,35",
"Thread",3878,13480,"Unknown","14 792,89","14 815,77","22,88",
"Thread",3879,2348,"Unknown","14 802,93","14 817,10","14,17",
"Thread",3880,19604,"Unknown","14 803,62","14 816,53","12,91",
"Thread",3881,12828,"Unknown","14 804,06","14 816,82","12,76",
"Thread",3882,1544,"Unknown","14 804,46","14 818,54","14,07",
"Thread",3883,16160,"Unknown","14 804,83","14 818,31","13,47",
"Thread",3884,4332,"Unknown","14 805,22","14 818,77","13,55",
"Thread",3885,16508,"Unknown","14 805,90","14 819,19","13,29",
"Thread",3886,7584,"Unknown","14 806,32","14 829,50","23,19",
"Thread",3887,2160,"Unknown","14 815,98","14 829,85","13,87",
"Thread",3888,16600,"Unknown","14 817,12","14 830,07","12,95",
"Thread",3889,2852,"Unknown","14 817,49","14 830,82","13,32",
"Thread",3890,12636,"Unknown","14 817,95","14 831,94","13,99",
"Thread",3891,7624,"Unknown","14 818,52","14 831,23","12,72",
"Thread",3892,15484,"Unknown","14 818,93","14 832,22","13,29",
"Thread",3893,3076,"Unknown","14 819,37","14 832,36","12,99",
"Thread",3894,16316,"Unknown","14 819,77","14 842,75","22,98",
"Thread",3895,17908,"Unknown","14 829,70","14 843,53","13,83",
"Thread",3896,9400,"Unknown","14 830,20","14 843,06","12,85",
"Thread",3897,18544,"Unknown","14 830,60","14 843,95","13,35",
"Thread",3898,20452,"Unknown","14 831,19","14 844,54","13,35",
"Thread",3899,17956,"Unknown","14 831,61","14 846,08","14,47",
"Thread",3900,16764,"Unknown","14 832,05","14 844,90","12,84",
"Thread",3901,15956,"Unknown","14 832,51","14 846,59","14,08",
"Thread",3902,14372,"Unknown","14 832,91","14 857,76","24,85",
"Thread",3903,10748,"Unknown","14 843,09","14 855,67","12,58",
"Thread",3904,8056,"Unknown","14 843,50","14 857,29","13,79",
"Thread",3905,15516,"Unknown","14 843,90","14 856,80","12,90",
"Thread",3906,920,"Unknown","14 844,34","14 857,08","12,74",
"Thread",3907,9920,"Unknown","14 844,83","14 858,23","13,40",
"Thread",3908,20200,"Unknown","14 845,66","14 859,24","13,58",
"Thread",3909,3056,"Unknown","14 846,18","14 859,46","13,28",
"Thread",3910,11428,"Unknown","14 846,81","14 868,58","21,76",
"Thread",3911,20320,"Unknown","14 855,91","14 870,21","14,30",
"Thread",3912,14032,"Unknown","14 856,90","14 870,50","13,59",
"Thread",3913,7208,"Unknown","14 857,40","14 870,69","13,29",
"Thread",3914,19536,"Unknown","14 857,76","14 871,13","13,37",
"Thread",3915,16396,"Unknown","14 858,22","14 871,39","13,16",
"Thread",3916,5408,"Unknown","14 858,62","14 871,61","12,99",
"Thread",3917,19812,"Unknown","14 859,42","14 872,75","13,34",
"Thread",3918,19224,"Unknown","14 859,84","14 881,74","21,90",
"Thread",3919,1844,"Unknown","14 869,10","14 883,06","13,96",
"Thread",3920,3780,"Unknown","14 870,43","14 882,60","12,17",
"Thread",3921,17996,"Unknown","14 870,86","14 883,48","12,62",
"Thread",3922,13556,"Unknown","14 929,36","14 942,52","13,17",
"Thread",3923,19348,"Unknown","14 929,91","14 942,60","12,69",
"Thread",3924,3052,"Unknown","14 930,63","14 946,76","16,14",
"Thread",3925,13952,"Unknown","14 931,09","14 944,30","13,21",
"Thread",3926,6592,"Unknown","14 931,53","14 946,34","14,81",
"Thread",3927,16004,"Unknown","14 931,99","14 944,81","12,82",
"Thread",3928,17172,"Unknown","14 932,36","14 946,86","14,51",
"Thread",3929,6084,"Unknown","14 932,75","14 946,06","13,31",
"Thread",3930,15900,"Unknown","14 933,64","14 955,69","22,05",
"Thread",3931,15080,"Unknown","14 942,94","14 956,45","13,52",
"Thread",3932,18180,"Unknown","14 943,55","14 958,17","14,62",
"Thread",3933,20408,"Unknown","14 944,48","14 957,95","13,47",
"Thread",3934,20116,"Unknown","14 944,98","14 959,85","14,87",
"Thread",3935,14696,"Unknown","14 946,28","14 961,40","15,12",
"Thread",3936,14552,"Unknown","14 946,68","14 959,61","12,93",
"Thread",3937,11088,"Unknown","14 947,05","14 961,02","13,96",
"Thread",3938,15580,"Unknown","14 947,41","14 968,45","21,04",
"Thread",3939,2012,"Unknown","14 955,93","14 969,61","13,68",
"Thread",3940,12080,"Unknown","14 956,69","14 970,85","14,16",
"Thread",3941,17780,"Unknown","14 958,19","14 972,66","14,47",
"Thread",3942,11496,"Unknown","14 958,61","14 972,26","13,65",
"Thread",3943,11776,"Unknown","14 959,77","14 974,74","14,97",
"Thread",3944,15452,"Unknown","14 960,19","14 974,73","14,55",
"Thread",3945,6440,"Unknown","14 961,12","14 973,97","12,85",
"Thread",3946,6460,"Unknown","14 961,57","14 981,10","19,53",
"Thread",3947,7780,"Unknown","14 968,76","14 981,67","12,91",
"Thread",3948,2524,"Unknown","14 969,80","14 983,23","13,43",
"Thread",3949,16780,"Unknown","14 971,10","14 986,21","15,11",
"Thread",3950,17008,"Unknown","14 972,43","14 985,15","12,72",
"Thread",3951,3568,"Unknown","14 972,89","14 986,60","13,71",
"Thread",3952,7956,"Unknown","14 974,15","14 988,41","14,26",
"Thread",3953,15656,"Unknown","14 974,85","14 988,19","13,34",
"Thread",3954,20236,"Unknown","14 975,25","14 993,54","18,28",
"Thread",3955,1260,"Unknown","14 981,30","14 994,13","12,84",
"Thread",3956,18960,"Unknown","14 981,76","14 995,80","14,04",
"Thread",3957,16468,"Unknown","14 983,40","14 999,00","15,59",
"Thread",3958,10168,"Unknown","14 985,41","14 998,67","13,26",
"Thread",3959,19684,"Unknown","14 986,40","14 999,04","12,64",
"Thread",3960,19804,"Unknown","14 986,84","15 002,29","15,44",
"Thread",3961,17732,"Unknown","14 988,35","15 001,40","13,05",
"Thread",3962,3092,"Unknown","14 988,86","15 007,55","18,69",
"Thread",3963,13920,"Unknown","14 993,78","15 007,31","13,54",
"Thread",3964,3556,"Unknown","14 994,23","15 010,76","16,54",
"Thread",3965,20088,"Unknown","14 998,83","15 011,87","13,04",
"Thread",3966,14240,"Unknown","14 999,22","15 012,52","13,30",
"Thread",3967,4500,"Unknown","14 999,59","15 013,33","13,74",
"Thread",3968,9420,"Unknown","15 000,57","15 013,74","13,17",
"Thread",3969,17224,"Unknown","15 001,61","15 015,35","13,74",
"Thread",3970,18112,"Unknown","15 002,45","15 021,99","19,53",
"Thread",3971,17888,"Unknown","15 007,73","15 021,40","13,67",
"Thread",3972,4948,"Unknown","15 008,11","15 024,87","16,77",
"Thread",3973,6244,"Unknown","15 010,87","15 024,32","13,45",
"Thread",3974,4752,"Unknown","15 012,05","15 024,90","12,85",
"Thread",3975,18648,"Unknown","15 012,70","15 025,65","12,96",
"Thread",3976,3368,"Unknown","15 013,49","15 027,19","13,70",
"Thread",3977,16052,"Unknown","15 013,89","15 033,61","19,72",
"Thread",3978,15104,"Unknown","15 021,49","15 034,38","12,89",
"Thread",3979,16276,"Unknown","15 022,20","15 035,47","13,27",
"Thread",3980,13928,"Unknown","15 022,82","15 036,58","13,76",
"Thread",3981,19356,"Unknown","15 024,59","15 036,62","12,02",
"Thread",3982,7528,"Unknown","15 025,02","15 036,86","11,84",
"Thread",3983,16444,"Unknown","15 081,51","15 094,38","12,87",
"Thread",3984,12420,"Unknown","15 082,05","15 093,87","11,81",
"Thread",3985,6784,"Unknown","15 082,66","15 095,11","12,45",
"Thread",3986,20032,"Unknown","15 083,11","15 095,53","12,42",
